tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes
tt0117653,movie,Silent Trigger,0,1996,"Action,Drama,Thriller",5.4,4382
tt0067774,movie,Sometimes a Great Notion,0,1971,"Action,Adventure,Drama",6.9,4380
tt0485863,movie,Mo gong,0,2006,"Action,Drama,War",6.7,4380
tt0090982,movie,Duvar,0,1983,Drama,8.0,4380
tt5606538,movie,Gongjo,0,2017,"Action,Comedy,Drama",6.7,4380
tt0253143,movie,Inek Saban,0,1978,"Comedy,Family,Romance",7.5,4379
tt0493451,movie,The Skeptic,0,2009,"Horror,Thriller",5.6,4378
tt0758743,movie,Dirty Sanchez: The Movie,0,2006,"Action,Comedy,Documentary",6.0,4378
tt3138122,movie,Into the Ashes,0,2019,"Crime,Drama,Thriller",5.0,4377
tt3510480,movie,Anacleto: Agente secreto,0,2015,"Action,Comedy,Thriller",6.1,4377
tt7642500,movie,Parallel Minds,0,2020,"Horror,Sci-Fi,Thriller",3.7,4376
tt0097166,movie,Dead Bang,0,1989,"Action,Crime,Drama",6.1,4375
tt5685006,movie,Puppet Master: The Littlest Reich,0,2018,"Comedy,Horror",5.4,4375
tt0174330,movie,Vénus beauté (institut),0,1999,"Comedy,Drama,Romance",6.3,4372
tt0452660,movie,One Last Thing...,0,2005,"Comedy,Drama",6.5,4372
tt3962848,movie,Welcome to Leith,0,2015,Documentary,6.9,4372
tt15614274,movie,Double XL,0,2022,"Comedy,Drama",4.6,4371
tt13439744,movie,Son of India,0,2022,"Action,Drama,History",3.8,4371
tt1509732,movie,Aisha,0,2010,"Comedy,Drama,Romance",5.1,4371
tt0855729,movie,Bes Vakit,0,2006,Drama,7.3,4370
tt0065782,movie,I girasoli,0,1970,"Drama,War",7.3,4370
tt7976208,movie,The Haunting of Sharon Tate,0,2019,"Drama,Horror,Thriller",2.9,4370
tt4085944,movie,Lolo,0,2015,Comedy,5.7,4369
tt0239450,movie,Harte Jungs,0,2000,"Comedy,Fantasy,Romance",5.0,4368
tt0112342,movie,The Amazing Panda Adventure,0,1995,"Adventure,Drama,Family",5.7,4368
tt9173264,movie,Sibyl,0,2019,Drama,5.9,4367
tt0102368,movie,Madame Bovary,0,1991,"Drama,Romance",6.6,4367
tt4738174,movie,Bon Cop Bad Cop 2,0,2017,"Action,Comedy,Crime",6.6,4366
tt1324055,movie,Mlyn i krzyz,0,2011,"Drama,History",6.9,4365
tt0252496,movie,Hanzo,0,1975,Comedy,6.3,4365
tt2507280,movie,Mr. Jones,0,2013,"Drama,Horror,Thriller",4.6,4364
tt3885736,movie,Munnariyippu,0,2014,"Drama,Thriller",7.8,4364
tt0357054,movie,The Last Shot,0,2004,"Comedy,Romance",5.7,4361
tt0374248,movie,Strings,0,2004,"Adventure,Drama,Fantasy",6.9,4361
tt8569206,movie,Little Baby,0,2019,Family,3.7,4361
tt5927420,movie,Daha,0,2017,"Crime,Drama",7.0,4361
tt10919132,movie,Love Mocktail,0,2020,"Drama,Romance",8.2,4360
tt0444840,movie,Humko Deewana Kar Gaye,0,2006,"Drama,Romance",5.2,4360
tt0482374,movie,Gone,0,2006,"Drama,Horror,Thriller",5.3,4360
tt0090886,movie,Crimes of the Heart,0,1986,"Comedy,Drama",6.3,4360
tt4526546,movie,Edge of Winter,0,2016,"Drama,Thriller",5.4,4359
tt0374639,movie,Incident at Loch Ness,0,2004,"Adventure,Comedy,Fantasy",6.5,4359
tt7439064,movie,The Rising Hawk,0,2019,"Action,Drama,History",5.7,4359
tt0096180,movie,Stormy Monday,0,1988,"Crime,Drama,Music",6.2,4359
tt0106257,movie,American Ninja 5,0,1993,"Action,Comedy,Romance",3.0,4359
tt0140348,movie,Mahanadhi,0,1994,"Crime,Drama",8.6,4359
tt0125678,movie,Bongwater,0,1998,"Comedy,Drama,Romance",5.1,4358
tt6333064,movie,Nobody Speak: Trials of the Free Press,0,2017,Documentary,6.5,4358
tt0064949,movie,Scream and Scream Again,0,1970,"Crime,Drama,Horror",5.5,4358
tt13919696,movie,Meppadiyan,0,2022,"Drama,Thriller",7.2,4358
tt5537228,movie,Todos queremos a alguien,0,2017,"Comedy,Romance",6.4,4358
tt3966544,movie,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,0,2014,"Adventure,Documentary",7.5,4357
tt0105187,movie,The Public Eye,0,1992,"Crime,Drama,Romance",6.5,4356
tt5465370,movie,Akira,0,2016,"Action,Thriller",5.9,4356
tt0087472,movie,The Initiation,0,1984,"Horror,Mystery,Thriller",5.6,4356
tt9675464,movie,Gang Leader,0,2019,"Action,Comedy,Thriller",7.6,4356
tt4622682,movie,Above the Shadows,0,2019,"Drama,Fantasy,Romance",6.1,4355
tt0104321,movie,Gas Food Lodging,0,1992,"Drama,Romance",6.6,4354
tt10944486,movie,Chick Fight,0,2020,"Action,Comedy,Drama",4.8,4353
tt0256359,movie,The Safety of Objects,0,2001,Drama,6.5,4353
tt0493393,movie,Ashes and Snow,0,2005,"Documentary,Drama",8.0,4352
tt0486585,movie,Fuck,0,2005,Documentary,7.0,4351
tt10949778,movie,100 Days to Live,0,2019,"Crime,Thriller",5.2,4351
tt9231140,movie,A Man Called Ahok,0,2018,"Biography,Drama",8.1,4351
tt1485749,movie,Mr. Pip,0,2012,"Drama,War",7.1,4349
tt0090342,movie,Xia ri fu xing,0,1985,"Action,Comedy",6.2,4348
tt6981046,movie,Williams,0,2017,"Biography,Documentary,Sport",7.6,4347
tt2191888,movie,Proxy,0,2013,"Horror,Thriller",5.7,4347
tt1951095,movie,Child of God,0,2013,"Crime,Drama,Thriller",5.4,4347
tt0084597,movie,Richard Pryor: Live on the Sunset Strip,0,1982,"Comedy,Documentary",7.6,4346
tt0071282,movie,The Cars That Ate Paris,0,1974,"Comedy,Horror,Sci-Fi",5.6,4346
tt1077091,movie,Musallat,0,2007,"Crime,Fantasy,Horror",5.9,4346
tt2073070,movie,Saheb Biwi Aur Gangster,0,2011,"Action,Crime,Drama",7.1,4345
tt2361746,movie,Haraamkhor,0,2015,"Drama,Romance",6.3,4345
tt1863201,movie,Dark Circles,0,2013,Horror,5.0,4345
tt0253637,movie,Sark Bülbülü,0,1979,"Comedy,Drama",7.5,4345
tt0085672,movie,Hercules,0,1983,"Adventure,Fantasy,History",4.1,4344
tt0310154,movie,In This World,0,2002,Drama,7.3,4344
tt25406500,movie,Iratta,0,2023,"Drama,Thriller",7.7,4343
tt0083675,movie,Bomber,0,1982,"Action,Comedy,Crime",6.2,4343
tt3734688,movie,Cordelia,0,2019,"Drama,Horror,Thriller",4.7,4343
tt1212454,movie,An Invisible Sign,0,2010,"Comedy,Drama,Family",5.3,4343
tt20256556,movie,The Greatest Lie Ever Sold: George Floyd and the Rise of BLM,0,2022,Documentary,7.1,4342
tt0059470,movie,Morituri,0,1965,"Action,Drama,Thriller",7.0,4340
tt0104046,movie,Daens,0,1992,"Biography,Drama,History",7.5,4340
tt9849004,movie,Happily,0,2021,"Comedy,Crime,Romance",5.3,4340
tt0231001,movie,The Zookeeper,0,2001,"Drama,War",6.8,4339
tt4670016,movie,Wolves at the Door,0,2016,"Horror,Mystery,Thriller",4.5,4338
tt2357926,movie,Ramaiya Vastavaiya,0,2013,"Action,Drama,Romance",5.7,4338
tt5451690,movie,American Satan,0,2017,"Drama,Fantasy,Music",5.6,4338
tt0059250,movie,The Hallelujah Trail,0,1965,"Comedy,Western",6.5,4338
tt0085913,movie,Masoom,0,1983,"Drama,Family",8.4,4338
tt15477504,movie,Nanpakal Nerathu Mayakkam,0,2022,"Comedy,Drama",7.5,4336
tt0119249,movie,Hamilton,0,1998,"Action,Adventure,Crime",5.9,4335
tt12734800,movie,The Plot Against the President,0,2020,Documentary,5.4,4335
tt1410261,movie,Shinboru,0,2009,"Comedy,Fantasy,Mystery",6.9,4334
tt0107247,movie,Jack the Bear,0,1993,"Comedy,Drama",6.5,4334
tt0756648,movie,Le renard et l'enfant,0,2007,"Drama,Family",6.9,4333
tt0068424,movie,The Creeping Flesh,0,1973,"Horror,Sci-Fi",6.1,4333
tt13391708,movie,Les cinq diables,0,2022,"Drama,Fantasy,Romance",6.7,4332
tt0156610,movie,Dong,0,1998,"Drama,Fantasy,Musical",7.5,4332
tt0068341,movie,The Valachi Papers,0,1972,"Crime,Drama",6.4,4332
tt0439533,movie,Deddo ribusu,0,2004,"Action,Adventure,Animation",7.1,4331
tt0425395,movie,Relative Strangers,0,2006,Comedy,5.3,4331
tt6053440,movie,Princess Cyd,0,2017,"Drama,Romance",6.7,4331
tt9714030,movie,France,0,2021,"Comedy,Drama",5.9,4331
tt0981224,movie,Midnight Movie,0,2008,"Fantasy,Horror,Thriller",5.1,4330
tt0455584,movie,The Kovak Box,0,2006,"Mystery,Sci-Fi,Thriller",5.8,4330
tt2107814,movie,Schutzengel,0,2012,"Action,Crime,Drama",5.7,4330
tt2147365,movie,Keith Lemon: The Film,0,2012,Comedy,2.6,4330
tt1261862,movie,Icarus,0,2010,"Action,Thriller",5.1,4329
tt1860181,movie,Svartur á leik,0,2012,"Crime,Thriller",6.7,4327
tt3593046,movie,Lost in the Sun,0,2015,"Action,Drama,Thriller",6.0,4327
tt0095296,movie,Hero and the Terror,0,1988,"Action,Crime,Drama",5.2,4327
tt0478737,movie,Treasure Raiders,0,2007,"Action,Crime",2.7,4326
tt0385928,movie,Panchatanthiram,0,2002,"Comedy,Drama",8.2,4326
tt2378453,movie,Savaged,0,2013,"Action,Fantasy,Horror",5.5,4326
tt0068257,movie,Bawarchi,0,1972,"Comedy,Drama,Family",8.1,4326
tt0117797,movie,Suwarôteiru,0,1996,"Crime,Drama",7.5,4325
tt0435286,movie,Gekijôban Poketto Monsutâ Adobansu Jenerêshon: Rekkû no hômonsha Deokishisu,0,2004,"Action,Adventure,Animation",6.0,4325
tt0089731,movie,One Magic Christmas,0,1985,"Family,Fantasy",6.4,4324
tt2572632,movie,Vendetta,0,2013,"Action,Thriller",5.8,4324
tt0889595,movie,Dream Boy,0,2008,"Drama,Romance",6.2,4323
tt4871980,movie,The Perfect Match,0,2016,"Comedy,Romance",4.9,4322
tt0083276,movie,Varn!ng för Jönssonligan,0,1981,"Comedy,Crime",6.3,4322
tt0077504,movie,The End,0,1978,"Comedy,Drama",6.1,4322
tt2226285,movie,Alles is familie,0,2012,"Comedy,Drama,Romance",6.6,4322
tt0783234,movie,The Baker,0,2007,"Comedy,Thriller",6.3,4321
tt0843270,movie,Feng kuang de shi tou,0,2006,"Comedy,Crime,Drama",7.6,4319
tt20222202,movie,You're Killing Me,0,2023,"Action,Horror,Mystery",5.0,4319
tt4763168,movie,Kindergarten Cop 2,0,2016,"Action,Comedy",4.4,4318
tt0084266,movie,Lung siu yeh,0,1982,"Action,Comedy,Sport",6.3,4318
tt4088588,movie,Dhanak,0,2015,"Comedy,Drama",7.8,4318
tt0082490,movie,Göta kanal eller Vem drog ur proppen?,0,1981,Comedy,5.8,4317
tt0096223,movie,Tapeheads,0,1988,"Comedy,Music",5.7,4317
tt2733258,movie,L'étrange couleur des larmes de ton corps,0,2013,"Horror,Mystery,Thriller",5.9,4316
tt1037156,movie,Stone of Destiny,0,2008,"Adventure,Comedy,Crime",6.7,4316
tt2124803,movie,How to Survive a Plague,0,2012,"Documentary,History,News",7.6,4316
tt0076809,movie,Tentacoli,0,1977,"Action,Adventure,Comedy",3.7,4316
tt3949658,movie,Los Parecidos,0,2015,"Horror,Mystery,Sci-Fi",5.8,4315
tt1314237,movie,Les beaux gosses,0,2009,"Comedy,Drama,Romance",6.4,4313
tt7320482,movie,8,0,2019,Horror,5.2,4313
tt0115899,movie,Il ciclone,0,1996,"Comedy,Romance",6.8,4312
tt0174336,movie,Whipped,0,2000,"Comedy,Romance",4.4,4312
tt4895740,movie,Abluka,0,2015,"Crime,Drama,Mystery",7.2,4310
tt0075359,movie,Two-Minute Warning,0,1976,"Action,Crime,Drama",6.2,4310
tt0119987,movie,The Real Blonde,0,1997,"Comedy,Drama,Romance",6.0,4309
tt3538766,movie,Messi,0,2014,"Biography,Documentary,Sport",7.2,4309
tt0441007,movie,Gracie,0,2007,"Biography,Drama,Sport",6.2,4308
tt13269580,movie,À plein temps,0,2021,Drama,7.4,4307
tt5700176,movie,Dark River,0,2017,"Drama,Mystery,Thriller",5.8,4306
tt0456899,movie,Cidade Baixa,0,2005,Drama,6.5,4305
tt8809652,movie,10 Minutes Gone,0,2019,"Action,Crime,Mystery",3.6,4304
tt9681686,movie,Chhello Show,0,2021,Drama,7.5,4304
tt0117214,movie,Nun va Goldoon,0,1996,"Comedy,Drama",7.8,4303
tt2950052,movie,Strings,0,2015,"Drama,Music",6.1,4303
tt0405507,movie,Murder,0,2004,"Drama,Romance,Thriller",5.5,4302
tt3982774,movie,Hadi Insallah,0,2014,"Comedy,Romance",5.4,4301
tt3118874,movie,Back in Time,0,2015,"Documentary,Family,History",6.3,4300
tt2207072,movie,Eyjafjallajökull,0,2013,Comedy,5.6,4300
tt0347330,movie,Le convoyeur,0,2004,"Action,Crime,Drama",6.5,4300
tt0106521,movie,Carnosaur,0,1993,"Horror,Sci-Fi",3.6,4300
tt0772105,movie,L'amico di famiglia,0,2006,Drama,7.1,4300
tt0174931,movie,Monella,0,1998,"Comedy,Romance",5.1,4299
tt0470679,movie,August,0,2008,Drama,5.3,4299
tt0067454,movie,Multiple Maniacs,0,1970,"Comedy,Crime,Horror",6.5,4299
tt2017486,movie,Closer to the Moon,0,2014,"Comedy,Crime,Drama",6.7,4299
tt2636124,movie,Ghost in the Shell: Arise - Border 1: Ghost Pain,0,2013,"Action,Animation,Sci-Fi",7.1,4298
tt21908676,movie,Neeyat,0,2023,"Crime,Mystery,Thriller",5.3,4298
tt0100681,movie,Stanno tutti bene,0,1990,Drama,7.7,4298
tt0289889,movie,Carolina,0,2003,"Comedy,Drama,Romance",6.1,4297
tt0104765,movie,Love Field,0,1992,Drama,6.5,4297
tt1437366,movie,Svinalängorna,0,2010,Drama,7.0,4297
tt0064146,movie,Le cerveau,0,1969,"Adventure,Comedy,Crime",6.8,4296
tt2263058,movie,More Than Honey,0,2012,Documentary,7.5,4296
tt1360795,movie,Kwa-sok-seu-kaen-deul,0,2008,"Comedy,Drama,Music",7.2,4296
tt0101279,movie,Agantuk,0,1991,Drama,8.0,4296
tt10126136,movie,Tribal Get Out Alive,0,2020,"Action,Horror,Thriller",4.0,4295
tt0106544,movie,Chiu kup gai wak,0,1993,"Action,Comedy,Crime",6.1,4295
tt5548032,movie,Oppam,0,2016,"Action,Crime,Thriller",7.3,4294
tt1928337,movie,Mine Games,0,2012,"Horror,Mystery,Thriller",5.3,4294
tt1135989,movie,A Tale of Love and Darkness,0,2015,"Biography,Drama,History",6.0,4293
tt3186946,movie,Xenia,0,2014,"Drama,Romance",6.7,4293
tt0082818,movie,Nightmare,0,1981,Horror,5.6,4293
tt0333764,movie,Lan se da men,0,2002,"Drama,Romance",7.4,4292
tt0462023,movie,"Romulus, My Father",0,2007,"Biography,Drama",6.6,4292
tt0215681,movie,Crazy,0,2000,Drama,6.6,4292
tt4685428,movie,1 Buck,0,2017,"Drama,Thriller",5.2,4290
tt10569922,movie,Bunty Aur Babli 2,0,2021,"Comedy,Romance",4.1,4290
tt1792543,movie,The Reunion,0,2011,"Action,Drama",5.1,4289
tt1692928,movie,The Last Lions,0,2011,"Documentary,Family",8.2,4286
tt9654108,movie,Das schaurige Haus,0,2020,"Drama,Horror,Mystery",5.4,4286
tt0245027,movie,Bænken,0,2000,Drama,7.5,4286
tt8015444,movie,Last and First Men,0,2020,"Fantasy,Mystery,Sci-Fi",6.7,4286
tt0089537,movie,Mala Noche,0,1986,Drama,6.5,4285
tt0116606,movie,If Lucy Fell,0,1996,"Comedy,Romance",4.9,4285
tt0102940,movie,Ski School,0,1990,"Comedy,Sport",4.9,4285
tt0092532,movie,Alien from L.A.,0,1988,"Adventure,Comedy,Sci-Fi",3.1,4284
tt2089750,movie,Nativity 2: Danger in the Manger!,0,2012,"Comedy,Family",5.3,4284
tt1718158,movie,Generation Um...,0,2012,Drama,3.9,4284
tt0069754,movie,The Baby,0,1973,"Drama,Horror,Thriller",6.1,4283
tt2988020,movie,Aagadu,0,2014,"Action,Comedy",5.3,4283
tt5193784,movie,Brotherhood,0,2016,"Crime,Drama,Thriller",6.0,4282
tt1359421,movie,Bröllopsfotografen,0,2009,"Comedy,Drama,Romance",6.0,4281
tt13482806,movie,Rien à foutre,0,2021,Drama,6.4,4281
tt0076517,movie,Padre padrone,0,1977,"Biography,Drama",7.3,4281
tt7245176,movie,Saat po long: Taam long,0,2017,"Action,Adventure,Crime",6.5,4280
tt0060908,movie,Le roi de coeur,0,1966,"Comedy,Drama,War",7.4,4280
tt0243889,movie,Yurîka,0,2000,Drama,7.7,4280
tt3758708,movie,The Hippopotamus,0,2017,Comedy,6.4,4279
tt2248028,movie,Thattathin Marayathu,0,2012,"Drama,Romance",7.5,4279
tt0066195,movie,The Owl and the Pussycat,0,1970,"Comedy,Romance",6.4,4279
tt0194368,movie,Chain of Fools,0,2000,"Comedy,Crime",6.0,4278
tt8269120,movie,Dark Encounter,0,2019,"Mystery,Sci-Fi,Thriller",5.3,4278
tt0948530,movie,Aanrijding in Moscou,0,2008,"Comedy,Drama,Romance",7.2,4278
tt5512872,movie,Be Somebody,0,2016,"Comedy,Drama,Romance",5.6,4277
tt0059653,movie,Ride in the Whirlwind,0,1966,"Drama,Western",6.4,4277
tt9176086,movie,Saina,0,2021,"Biography,Drama,Sport",4.5,4277
tt1695405,movie,The Loneliest Planet,0,2011,"Drama,Thriller",5.5,4277
tt0093593,movie,Na srebrnym globie,0,1988,"Adventure,Drama,Fantasy",7.2,4276
tt15481952,movie,My Son Hunter,0,2022,"Biography,Comedy,Drama",4.6,4276
tt0845424,movie,Araf,0,2006,"Horror,Thriller",2.4,4276
tt1277728,movie,Pranzo di ferragosto,0,2008,"Comedy,Drama",6.9,4276
tt6197494,movie,Malicious,0,2018,"Horror,Thriller",5.0,4275
tt0089629,movie,Moving Violations,0,1985,Comedy,5.7,4275
tt0114231,movie,Ram Jaane,0,1995,"Action,Crime,Drama",5.4,4274
tt23865712,movie,Kadak Singh,0,2023,Thriller,7.2,4274
tt0102045,movie,The Hitman,0,1991,"Action,Crime,Thriller",5.3,4274
tt0094701,movie,Bad Dreams,0,1988,"Horror,Thriller",5.6,4273
tt7372916,movie,Yol Ayrimi,0,2017,Drama,6.6,4272
tt5773402,movie,Dominion,0,2018,"Documentary,Horror",9.0,4272
tt0451176,movie,Quinceañera,0,2006,Drama,7.0,4272
tt0210567,movie,Beautiful,0,2000,"Comedy,Drama",5.6,4272
tt12801814,movie,Violation,0,2020,"Drama,Horror",5.3,4272
tt0060880,movie,The Quiller Memorandum,0,1966,"Crime,Drama,Mystery",6.3,4271
tt0066450,movie,They Call Me Mister Tibbs!,0,1970,"Crime,Drama,Mystery",6.0,4271
tt6218776,movie,Pole Khaab,0,2016,"Crime,Drama",4.8,4271
tt0309061,movie,War Photographer,0,2001,"Documentary,War",7.9,4271
tt0191996,movie,Essex Boys,0,2000,"Crime,Thriller",6.0,4270
tt0107594,movie,Money for Nothing,0,1993,"Comedy,Crime,Drama",5.7,4270
tt0071519,movie,Frankenstein and the Monster from Hell,0,1974,"Horror,Sci-Fi",6.3,4269
tt0064855,movie,Putney Swope,0,1969,Comedy,6.8,4269
tt0119219,movie,Goodbye Lover,0,1998,"Comedy,Crime,Mystery",5.6,4268
tt0252465,movie,Garip,0,1986,"Comedy,Drama",7.1,4268
tt6272828,movie,Mubarakan,0,2017,"Comedy,Romance",5.6,4268
tt3237406,movie,Tutta colpa di Freud,0,2014,Comedy,6.4,4268
tt0151572,movie,El milagro de P. Tinto,0,1998,"Comedy,Fantasy",7.1,4267
tt2293138,movie,Vive la France,0,2013,Comedy,5.8,4267
tt6014472,movie,S.W.A.T.: Under Siege,0,2017,"Action,Thriller",4.6,4266
tt1183907,movie,Murari,0,2001,"Drama,Romance,Thriller",7.8,4266
tt0119892,movie,Phoenix,0,1998,"Crime,Drama",6.3,4266
tt6340604,movie,Burn Out,0,2017,"Action,Crime,Thriller",6.2,4266
tt3886722,movie,Dabbe: Zehr-i Cin,0,2014,"Horror,Mystery",5.9,4266
tt0073800,movie,O thiasos,0,1975,"Drama,History,Music",7.9,4265
tt0094868,movie,Chocolat,0,1988,Drama,7.3,4264
tt0094819,movie,Buster,0,1988,"Comedy,Crime,Drama",5.8,4264
tt0309291,movie,Aoi haru,0,2001,Drama,7.2,4264
tt1396523,movie,Revenge of the Green Dragons,0,2014,"Action,Crime,Drama",5.3,4263
tt4613272,movie,Lu bian ye can,0,2015,"Drama,Mystery",7.2,4262
tt0094846,movie,Casual Sex?,0,1988,Comedy,5.1,4262
tt24517458,movie,RDX: Robert Dony Xavier,0,2023,"Action,Adventure",7.2,4262
tt1332125,movie,Strella,0,2009,Drama,7.3,4261
tt1756415,movie,Benvenuti al nord,0,2012,Comedy,5.4,4261
tt1320296,movie,Shank,0,2010,"Action,Comedy,Crime",3.9,4260
tt0325733,movie,Was nützt die Liebe in Gedanken,0,2004,"Drama,Romance",6.9,4260
tt0066090,movie,The Molly Maguires,0,1970,"Drama,History",6.8,4259
tt3469592,movie,Huang feihong zhi yingxiong you meng,0,2014,"Action,Biography,Drama",6.4,4259
tt0306892,movie,George and the Dragon,0,2004,"Action,Adventure,Comedy",5.6,4259
tt0329162,movie,Devil's Pond,0,2003,"Drama,Thriller",5.3,4258
tt5078214,movie,Victoria,0,2016,"Comedy,Drama,Romance",6.2,4258
tt27722543,movie,Zielona granica,0,2023,Drama,6.4,4257
tt4276752,movie,Xun long jue,0,2015,"Action,Adventure,Drama",5.9,4255
tt0476508,movie,Üvegtigris 2.,0,2006,Comedy,6.8,4253
tt1134674,movie,ZMD: Zombies of Mass Destruction,0,2009,"Comedy,Horror,Sci-Fi",5.0,4253
tt0101356,movie,Another You,0,1991,"Comedy,Crime",5.3,4253
tt0079168,movie,A Force of One,0,1979,"Action,Crime,Drama",5.1,4253
tt10192566,movie,Alone,0,2020,"Drama,Horror,Thriller",5.0,4252
tt13095604,movie,The Phenomenon,0,2020,Documentary,7.4,4252
tt0208606,movie,Üçüncü Sayfa,0,1999,Drama,7.3,4252
tt8484160,movie,Black Beauty,0,2020,"Drama,Family",6.4,4252
tt3302266,movie,A Perfect 14,0,2018,Documentary,5.8,4251
tt4337690,movie,90 Minutes in Heaven,0,2015,Drama,4.9,4251
tt14700948,movie,Friendzone,0,2021,"Comedy,Romance",5.9,4251
tt0120467,movie,Vulgar,0,2000,"Crime,Drama,Thriller",5.2,4251
tt0160429,movie,The King and I,0,1999,"Animation,Family,Fantasy",4.3,4250
tt0822849,movie,Rails & Ties,0,2007,Drama,6.7,4250
tt4798836,movie,Bad Hair,0,2020,"Comedy,Horror,Music",5.6,4249
tt0061834,movie,Jag är nyfiken - En film i gult,0,1967,"Drama,Romance",6.0,4248
tt2184287,movie,Summer in February,0,2013,"Biography,Drama,Romance",5.6,4247
tt0161492,movie,The Dentist 2,0,1998,"Horror,Thriller",4.7,4247
tt2650986,movie,Nordvest,0,2013,"Action,Crime,Drama",6.8,4247
tt2268573,movie,Stranded,0,2013,"Horror,Sci-Fi",3.5,4247
tt0156849,movie,Pro urodov i lyudey,0,1998,"Comedy,Drama,History",7.0,4247
tt0094407,movie,Ödipussi,0,1988,"Comedy,Romance",7.4,4246
tt5897288,movie,Smetto quando voglio: Masterclass,0,2017,"Action,Comedy,Crime",6.8,4246
tt0321442,movie,The Big Empty,0,2003,"Comedy,Drama,Mystery",6.0,4245
tt5788462,movie,Rocco,0,2016,Documentary,5.7,4245
tt0073535,movie,Peur sur la ville,0,1975,"Action,Crime,Drama",6.9,4245
tt3445580,movie,Boys in the Trees,0,2016,"Drama,Horror,Thriller",6.3,4245
tt2390962,movie,The Unknown Known,0,2013,"Biography,Documentary,History",7.0,4245
tt5157326,movie,Western,0,2017,Drama,7.0,4245
tt0120670,movie,Firestorm,0,1998,"Action,Thriller",4.8,4245
tt9179230,movie,"Ser du månen, Daniel",0,2019,"Biography,Drama,War",7.6,4244
tt7104984,movie,La sombra de la ley,0,2018,"Action,Adventure,Crime",6.3,4244
tt14179942,movie,Good Night Oppy,0,2022,Documentary,7.7,4243
tt19315924,movie,Ranveer vs. Wild with Bear Grylls,0,2022,Documentary,6.9,4243
tt0411098,movie,All the Invisible Children,0,2005,Drama,7.4,4242
tt4898564,movie,Red Devil,0,2019,"Comedy,Crime,Drama",3.7,4242
tt12058584,movie,Chess Story,0,2021,"Drama,Thriller,War",6.8,4242
tt0459748,movie,Generation P,0,2011,"Comedy,Drama,Sci-Fi",6.7,4240
tt0104503,movie,In the Soup,0,1992,"Comedy,Drama",7.1,4239
tt1481363,movie,Gekijô-ban Naruto Shippûden: Hi no ishi wo tsugu mono,0,2009,"Action,Animation,Fantasy",7.0,4239
tt0066500,movie,Umut,0,1970,Drama,8.0,4238
tt0250809,movie,La Virgen de los Sicarios,0,2000,"Crime,Drama",6.8,4238
tt0086946,movie,Beat Street,0,1984,"Drama,Music",6.5,4237
tt1146320,movie,Mutants,0,2009,"Drama,Horror,Sci-Fi",5.5,4237
tt0103888,movie,Brother's Keeper,0,1992,"Crime,Documentary,Mystery",7.5,4237
tt0082661,movie,Lili Marleen,0,1981,"Drama,Music,Romance",7.1,4237
tt4483220,movie,The Funhouse Massacre,0,2015,"Comedy,Horror",5.2,4236
tt0263074,movie,Ask Filmlerinin Unutulmaz Yönetmeni,0,1990,"Comedy,Drama",7.6,4236
tt1110209,movie,Blå mænd,0,2008,Comedy,5.8,4235
tt0064904,movie,Il rosso segno della follia,0,1970,"Horror,Mystery,Thriller",6.3,4235
tt0111807,movie,Yrrol - En kolossalt genomtänkt film,0,1994,Comedy,6.8,4234
tt0084316,movie,Megaforce,0,1982,"Action,Sci-Fi",3.6,4234
tt5160154,movie,The Pass,0,2016,"Drama,Romance",6.5,4233
tt0472050,movie,Bart Got a Room,0,2008,"Comedy,Drama,Romance",5.7,4232
tt2082415,movie,Saints and Soldiers: Airborne Creed,0,2012,"Action,Drama,War",5.7,4232
tt1599975,movie,La princesse de Montpensier,0,2010,"Action,Drama,History",6.5,4231
tt5154896,movie,Der geilste Tag,0,2016,"Comedy,Drama",6.4,4231
tt0300270,movie,La niña santa,0,2004,Drama,6.7,4231
tt12969078,movie,Atkan Chatkan,0,2020,"Drama,Musical",7.7,4230
tt28970408,movie,Mattikatha,0,2023,Family,8.3,4229
tt3260022,movie,Saphirblau,0,2014,"Action,Adventure,Drama",6.2,4229
tt1646975,movie,Le quattro volte,0,2010,Drama,7.2,4228
tt1703048,movie,Gekijouban Naruto Shippuuden: Za rosuto tawâ,0,2010,"Action,Adventure,Animation",6.8,4227
