tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes,description
tt0069834,movie,Cahill U.S. Marshal,0,1973,"Drama,Western",6.4,7103,misadventures young idealist man dublin ireland early twentieth
tt0064990,movie,La sirène du Mississipi,0,1969,"Crime,Drama,Romance",6.9,7099,animals young boy lets cages zoo set free
tt0102800,movie,Robot Jox,0,1989,"Action,Sci-Fi,Thriller",5.4,7096,maria circus somewhere central america ii daughter irish
tt0086998,movie,Breakin',0,1984,"Comedy,Drama,Music",5.8,7095,maria paul claire restless married couple take road
tt3719896,movie,My All-American,0,2015,"Biography,Drama,Sport",7.1,7095,apaches warpath army must defend murphys mission get
tt0790665,movie,Flood,0,2007,"Action,Drama,Thriller",4.8,7094,attorney arrives castle settle estate recently deceased owner
tt0109134,movie,Anjaam,0,1994,"Crime,Drama,Thriller",6.6,7094,china seven dedicated missionary women try protect advances
tt0113725,movie,Maboroshi no hikari,0,1995,Drama,7.5,7094,film tells story anita g young east german
tt0062861,movie,Diabolik,0,1968,"Action,Comedy,Crime",6.5,7089,secret agent tries stop scientist devised bacterium devours
tt1513713,movie,Baska Dilde Ask,0,2009,Drama,7.3,7087,finds etsuko husbands death moves inlaws ambivalence sexually
tt0283534,movie,The Parole Officer,0,2001,"Comedy,Crime",6.3,7087,fantasy story based kornei chukovsky classics brave doctor
tt0089015,movie,Desert Hearts,0,1985,"Drama,Romance",7.1,7085,unrepentant ladies man gradually begins understand consequences lifestyle
tt7605922,movie,Mi obra maestra,0,2018,"Comedy,Drama",7.1,7083,hercule poirot investigates series murders london victims killed
tt7209510,movie,Glossary of Broken Dreams,0,2018,"Animation,Comedy,Drama",5.9,7083,woman lover tortured killed sadistic husband pair return
tt0094884,movie,Clean and Sober,0,1988,Drama,6.7,7082,marine unit japaneseheld island philippines tries hook local
tt0367082,movie,Sorstalanság,0,2005,"Drama,Romance,War",7.0,7080,tv talkshow host may killed wife finds pursued
tt5311546,movie,Natsamrat,0,2016,"Drama,Family",8.8,7078,life times afflictions fifteenthcentury russian iconographer st andrei
tt0420015,movie,Nine Lives,0,2005,Drama,6.7,7078,village end th century little italian lake old
tt0914837,movie,44 Inch Chest,0,2009,"Crime,Drama",5.8,7077,ellen executives gordon new york mistress falls young
tt0104139,movie,Dr. Giggles,0,1992,"Comedy,Drama,Horror",5.3,7077,father boy budapest lost age six remember much
tt0473310,movie,Ram Gopal Varma Ki Aag,0,2007,"Action,Adventure,Comedy",1.4,7076,various stage coach passengers outlaws travelling indian country
tt0368774,movie,The Heart Is Deceitful Above All Things,0,2004,Drama,6.2,7076,man tries recover horse stolen mexican bandit
tt0098573,movie,Uçurtmayi Vurmasinlar,0,1989,"Crime,Drama",8.3,7073,gordo bandit frees group prisoners forcing join gang
tt0065867,movie,Husbands,0,1970,"Comedy,Drama",7.1,7073,group misfits headed incompetent knight named brancaleone set
tt2741806,movie,Grzeli nateli dgeebi,0,2013,Drama,7.3,7069,crew fiveman submarine travels world oceans planting sensors
tt0073240,movie,The Killer Elite,0,1975,"Action,Crime,Thriller",6.0,7068,nick tries kill wife get money learning plans
tt5153236,movie,Hampstead,0,2017,"Comedy,Drama,Romance",6.1,7067,motley crew treasure hunters plan rob cruiseliner rms
tt0080907,movie,The Hunter,0,1980,"Action,Biography,Comedy",6.2,7057,french secret agent gets license kill sent vienna
tt0286947,movie,Scorched,0,2003,"Comedy,Crime",5.9,7057,one six travelers catch bus casablanca airport marrakesh
tt4932154,movie,Die Mitte der Welt,0,2016,"Drama,Romance",7.2,7057,rebellious student wants get total independence overcome barriers
tt0064068,movie,Bara no sôretsu,0,1969,Drama,7.7,7056,dynamic duo faces four supervillains plan hold world
tt0099575,movie,Fire Birds,0,1990,"Action,Adventure",4.7,7053,insidious clever thief good cop tries catch extremely
tt0102721,movie,Proof,0,1991,"Drama,Romance",7.2,7052,late ming dynasty heroic swordsman named lu fang
tt0116594,movie,I Shot Andy Warhol,0,1996,"Biography,Drama",6.6,7052,extravagant production first part book genesis covers adam
tt2865074,movie,Real Gangsters,0,2013,"Crime,Drama,Mystery",7.2,7051,comedy western traveler bets money afford poker game
tt2027231,movie,Perfect Sisters,0,2014,"Crime,Drama,Thriller",5.6,7051,dracula travels american west intent making beautiful ranch
tt0112368,movie,Angus,0,1995,"Comedy,Drama",6.7,7050,cat mentally unbalanced man obsessed idea black possessed
tt2304655,movie,Gabbar Singh,0,2012,"Action,Comedy,Crime",7.1,7050,black mans daughter killed kkk seeks revenge becoming
tt0220100,movie,Timecode,0,2000,"Drama,Romance",6.1,7050,crazed artist believes reincarnation murderous vampire kills young
tt0090115,movie,Snowroller - Sällskapsresan II,0,1985,Comedy,6.6,7049,mod london photographer finds something suspicious shots taken
tt0138414,movie,Edge of Seventeen,0,1998,"Comedy,Drama,Romance",6.8,7048,young pilot german air force disliked lowerclass unchivalrous
tt0953989,movie,Emret Komutanim: Sah Mat,0,2007,"Action,Adventure,Comedy",1.5,7047,story george joy adamson orphaned lion cub elsa
tt0238119,movie,Chlopaki nie placza,0,2000,"Comedy,Crime",7.6,7043,seductive starlet flees hollywood causes chaos real estate
tt0101811,movie,Enchanted April,0,1991,Drama,7.3,7040,fu manchu army henchmen kidnapping daughters prominent scientists
tt0443708,movie,Page 3,0,2005,Drama,7.3,7039,woman kidnapped identity stolen criminals attempting collect inheritance
tt0119640,movie,McHale's Navy,0,1997,"Action,Comedy",4.5,7037,italian criminal mastermind impersonating film director plans grab
tt10272534,movie,Lvx Æterna,0,2019,"Drama,Thriller",6.3,7036,couple verge getting married gets mixed gang thugs
tt0099818,movie,I Hired a Contract Killer,0,1990,"Comedy,Crime,Drama",7.2,7035,sinister dr watt evil scheme going hes kidnapping
tt4466936,movie,"Un peu, beaucoup, aveuglément!",0,2015,"Comedy,Romance",6.6,7032,following un decision split british palestine separate jewish
tt0082592,movie,Just Before Dawn,0,1981,"Horror,Thriller",6.0,7031,go three men hunting rabbits hot day heat
tt0097904,movie,Monsieur Hire,0,1989,"Crime,Drama,Romance",7.5,7027,onehanded madman lost hand escaping hanging uses various
tt11614912,movie,She Dies Tomorrow,0,2020,"Drama,Fantasy,Horror",5.1,7027,escape bubber reeves prison affects inhabitants small southern
tt1166085,movie,120,0,2008,"Drama,History,War",7.2,7027,agustn valverde old widower peasant always lived village
tt0853096,movie,Death of a President,0,2006,"Crime,Drama,Mystery",6.3,7025,exconfederate sons plan use stolen money way revive
tt0985025,movie,Dark Floors,0,2008,"Action,Fantasy,Horror",4.4,7024,young mute woman living small village expecting baby
tt0382765,movie,Jindabyne,0,2006,"Crime,Drama,Mystery",6.3,7024,search help two wounded gangsters run find refuge
tt0102065,movie,House Party 2,0,1991,"Comedy,Drama,Music",5.3,7022,future earths civilization sends cyborg back change
tt0220627,movie,Maelström,0,2000,Drama,6.7,7022,unconscionable actions others sociopath samurai builds trail vendettas
tt5085522,movie,Hostile,0,2017,"Drama,Horror,Romance",5.4,7020,daleks fiendish plot earth people foiled dr friends
tt3488462,movie,Honig im Kopf,0,2014,"Comedy,Drama,Family",6.5,7020,anthology fairytales hans christian andersen little mermaid emperors
tt0091374,movie,Lady Jane,0,1986,"Biography,Drama,History",7.1,7018,paroled conman coordinates robbery l airport bank arrival
tt0160401,movie,In Too Deep,0,1999,"Crime,Drama,Thriller",6.2,7017,scientist secret american sent cia east germany retrieve
tt0352994,movie,Walk on Water,0,2004,"Drama,Mystery,Thriller",7.3,7016,group scientists working deepsea research station discovers strange
tt1446072,movie,Game of Death,0,2011,"Action,Adventure,Thriller",4.7,7015,day life parisian housewifeprostitute interspersed musings vietnam war
tt9356952,movie,The Death of Dick Long,0,2019,"Comedy,Crime,Drama",6.4,7015,gangster escapes jail quickly makes plans continue criminal
tt0076210,movie,The Island of Dr. Moreau,0,1977,"Adventure,Fantasy,Horror",5.9,7015,following horrifying experience occult africa schoolteacher moves small
tt6469548,movie,The Head Hunter,0,2018,"Fantasy,Horror",5.4,7010,agent american intelligence aided chineseamerican female uses timetravel
tt0247444,movie,Juwanna Mann,0,2002,"Comedy,Drama,Romance",4.7,7008,coffindragging gunslinger halfbreed prostitute become embroiled bitter feud
tt2609758,movie,A Madea Christmas,0,2013,"Comedy,Drama,Romance",5.0,7007,doctor clover aka carnaby md another movie time
tt1728975,movie,Elevator,0,2012,"Horror,Thriller",5.3,7004,lone gunfighter attempts make deal mexican bandit split
tt0086429,movie,Testament,0,1983,"Drama,Sci-Fi",6.9,7004,french time revolution citizen robespierre beheading aristocracy word
tt3409848,movie,Zama,0,2017,"Drama,History",6.7,7001,paris gold smuggler war local gangsters want piece
tt6315524,movie,Take Off,0,2017,"Action,Drama,Thriller",8.1,7000,pecos everyone wants know mexican always answer slowly
tt1817676,movie,Girl in Progress,0,2012,"Comedy,Drama",5.6,6998,apache territory supply army column heads next fort
tt0083678,movie,The Border,0,1982,"Crime,Drama",6.4,6997,sinister neurotic white girl lula provocation lovely halfnaked
tt0066495,movie,The Twelve Chairs,0,1970,Comedy,6.4,6993,coffin joe still looking perfect woman give birth
tt1605777,movie,La femme du Vème,0,2011,"Drama,Mystery,Thriller",5.3,6992,former bounty hunter teams younger one track kill
tt1580426,movie,Repeaters,0,2010,"Action,Crime,Drama",5.7,6991,oppressive future fireman whose duty destroy books begins
tt2007387,movie,Go-ji-jeon,0,2011,"Action,Drama,History",7.3,6991,compassionate look troubles two young newlyweds whose marriage
tt0151582,movie,The Minus Man,0,1999,"Crime,Drama,Mystery",6.1,6985,scientist nearly assassinated order save submarine shrunken microscopic
tt0068503,movie,Dr. Phibes Rises Again,0,1972,"Comedy,Horror",6.3,6981,famous unlucky pursuers fantomas france go weird scotland
tt0119794,movie,Nirvana,0,1997,"Action,Drama,Sci-Fi",6.1,6978,young pharaoh ramses xiii clashes egypts clergy influence
tt0449869,movie,Chandramukhi,0,2005,"Action,Comedy,Drama",7.2,6978,four queen unrelated short comedies different directors sabina
tt10545484,movie,Evaru,0,2019,"Crime,Drama,Mystery",8.1,6974,samson shillitoe mad genius poet irresistible women plagued
tt0115725,movie,Bogus,0,1996,"Comedy,Family,Fantasy",5.3,6974,dave stock car racer owens plays hands whiskey
tt1035730,movie,Anonyma - Eine Frau in Berlin,0,2008,"Biography,Drama,History",7.0,6965,crazed scientist keeps heads nazi war criminals alive
tt3448226,movie,Rampage: Capital Punishment,0,2014,"Action,Crime,Thriller",6.0,6964,british agent sent east berlin receive communist defector
tt2402085,movie,Jimi: All Is by My Side,0,2013,"Biography,Drama,Music",5.7,6962,wily slave must unite virgin courtesan young smitten
tt1023441,movie,Coco Chanel & Igor Stravinsky,0,2009,"Drama,Music,Romance",6.3,6960,english cat burglar needs eurasian dancers help pull
tt0404090,movie,Hababam Sinifi Merhaba,0,2004,Comedy,3.2,6959,chosen represent france international congress cruchot troops must
tt0119527,movie,Deceiver,0,1997,"Crime,Drama,Mystery",6.5,6956,homely vivacious young woman dodges amorous attentions fathers
tt0075790,movie,Bröderna Lejonhjärta,0,1977,"Drama,Family,Fantasy",7.1,6954,corpse hours mastermind good deed without leaving crypt
tt6471264,movie,Fack ju Göhte 3,0,2017,Comedy,5.4,6953,series misunderstandings head aerospace research laboratory begins suspect
tt0101962,movie,Gojira vs. Kingu Gidorâ,0,1991,"Action,Adventure,Drama",6.5,6952,young man steals boat find brother shipmates become
tt0068168,movie,Across 110th Street,0,1972,"Action,Crime,Drama",7.0,6948,american grand prix driver pete aron fired jordanbrm
tt1588875,movie,Kak ya provyol etim letom,0,2010,Drama,6.9,6947,several ordinary frenchmen helping british pilots avoid nazi
tt0418004,movie,Neverwas,0,2005,"Drama,Fantasy,Mystery",6.5,6946,french charles bosquier role apparently written comedy superstar
tt9000302,movie,Perempuan tanah jahanam,0,2019,"Horror,Mystery,Thriller",6.6,6946,school allgirl foil attempt train robbers recover two
tt3679000,movie,Any Body Can Dance 2,0,2015,"Biography,Drama,Music",5.4,6944,one graduating prestigious eastern university eight devoted women
tt0119385,movie,Iruvar,0,1997,"Biography,Drama",8.4,6944,diego one chiefs spanish communist party travelling back
tt5323640,movie,Singam 3,0,2017,"Action,Crime,Thriller",6.0,6943,young determined sheriff posse chase gang murderous train
tt0443584,movie,Melissa P.,0,2005,Drama,4.8,6943,young lonely emotionally challenged teenage girl finds solace
tt4189442,movie,Expelled,0,2014,Comedy,4.7,6941,two young women must come terms fact man
tt0109093,movie,Amateur,0,1994,"Comedy,Crime,Drama",6.8,6937,american missionary wife travel exotic island kingdom hawaii
tt0290747,movie,Man-Thing,0,2005,"Action,Adventure,Horror",4.1,6934,set movie deals planning execution january novi sad
tt0453201,movie,Sachein,0,2005,"Comedy,Drama,Romance",7.4,6931,group british beat hermans hermits tour usa offered
tt0806029,movie,L'affaire Farewell,0,2009,"Drama,Romance,Thriller",6.9,6928,monsieur feydeau writers block needs new play takes
tt2325915,movie,Poove Unakkaga,0,1996,"Comedy,Drama,Romance",8.6,6925,daughter art forger teams burglar steal one fathers
tt1329454,movie,Fuk sau,0,2009,"Action,Crime,Thriller",6.6,6924,job working class teenager comes age rural sweden
tt3488328,movie,Pound of Flesh,0,2015,"Action,Thriller",5.1,6919,andrews brave front convinces father unaffected mothers death
tt0396857,movie,Shadowboxer,0,2005,"Action,Crime,Drama",5.5,6918,one important images czech new wave ranked among
tt1745686,movie,Die Wand,0,2012,"Drama,Mystery,Sci-Fi",6.7,6917,alien hospital spaceship crashes near rural taken mysterious
tt0062362,movie,Thoroughly Modern Millie,0,1967,"Comedy,Musical,Romance",6.9,6916,adriana naive italian country girl moves rome become
tt3115906,movie,Nowhereland,0,2016,Drama,6.2,6916,isolated remote island community threatened attack tentacled silicates
tt3320542,movie,Ugramm,0,2014,"Action,Crime,Drama",8.1,6916,gentle tender proud love asya lame woman driver
tt0084445,movie,One from the Heart,0,1981,"Drama,Musical,Romance",6.5,6916,mexican bandit teams band renegade native americans avenge
tt5251328,movie,One Piece Film: Gold,0,2016,"Action,Adventure,Animation",7.1,6916,townsfolk set lynching accused killer held town lockup
tt0903627,movie,Julia,0,2008,"Crime,Drama,Thriller",7.0,6915,beautiful woman survived concentration camp goes israel track
tt8526370,movie,Favolacce,0,2020,"Drama,Mystery,Thriller",6.4,6913,one boarding school prewar austrohungarian empire pair students
tt5460858,movie,The White Crow,0,2018,"Biography,Drama",6.6,6913,ancient japan good lord killed throne taken trecherous
tt0298337,movie,Slipp Jimmy Fri,0,2006,"Animation,Comedy",5.9,6910,covering test guided torpedoes two reporters believe saw
tt3758162,movie,A Score to Settle,0,2019,"Action,Crime,Drama",4.7,6910,barney lincoln gambling romantic comedy angel mcginnis pair
tt0406977,movie,Masti,0,2004,"Comedy,Crime,Mystery",6.2,6910,young student shurik comes remote mountainous region search
tt0113729,movie,Mad Love,0,1995,"Comedy,Drama,Romance",5.3,6910,led sudan egyptian forces british general charles chinese
tt2368749,movie,Después de Lucía,0,2012,Drama,7.1,6906,depiction four urban youths excursion countryside
tt5808778,movie,Pieles,0,2017,"Comedy,Drama,Fantasy",6.1,6903,patients staff isolated mental hospital killed hooded maniac
tt0081738,movie,The Watcher in the Woods,0,1980,"Family,Horror,Mystery",6.1,6897,love architect joanna tells friend halina telephone troubles
tt4158624,movie,3 Generations,0,2015,Drama,6.0,6897,yearold orphan inherited fortune trapped island uncle former
tt9261218,movie,Uncorked,0,2020,Drama,6.4,6896,little town jura cut half river forms border
tt0078239,movie,Sgt. Pepper's Lonely Hearts Club Band,0,1978,"Adventure,Comedy,Fantasy",4.2,6895,children executed general pursued china heroic martial arts
tt0087814,movie,Non ci resta che piangere,0,1984,"Comedy,Fantasy",7.6,6894,bright satirical comedy innocent high school girl granted
tt1194620,movie,Nunta muta,0,2008,"Comedy,Drama,History",7.8,6894,algerian french army colonel raspeguy leads paratroopers battle
tt0070155,movie,The Harder They Come,0,1972,"Crime,Drama,Music",6.9,6893,lt robin crusoe navy pilot bails plane engine
